league_id,league,season,team_id,team,player_id,name,age,nationality,photo,position,appearances,minutes,rating,goals,assists,shots,shots_on_target,passes,key_passes,tackles,interceptions,dribble_attempts,successful_dribbles,goals_per90,assists_per90,shots_per90,shots_on_target_per90,key_passes_per90,tackles_per90,interceptions_per90,dribble_attempts_per90,successful_dribbles_per90
39,Premier League,2024,48,West Ham,2938,J. Ward-Prowse,31,England,https://media.api-sports.io/football/players/2938.png,Midfielder,1,16,6.588888,0,1,1,1,162,5,4,5,0,0,0.0,5.625,5.625,5.625,28.125,22.5,28.125,0.0,0.0
39,Premier League,2024,48,West Ham,2869,E. Álvarez,28,Mexico,https://media.api-sports.io/football/players/2869.png,Midfielder,28,1783,6.760714,0,1,6,1,986,12,50,18,28,14,0.0,0.05,0.303,0.05,0.606,2.524,0.909,1.413,0.707
39,Premier League,2024,49,Chelsea,136723,N. Madueke,23,England,https://media.api-sports.io/football/players/136723.png,Attacker,32,2049,7.053125,7,3,57,32,599,35,25,10,91,45,0.307,0.132,2.504,1.406,1.537,1.098,0.439,3.997,1.977
39,Premier League,2024,49,Chelsea,286616,F. Jörgensen,23,Denmark,https://media.api-sports.io/football/players/286616.png,Goalkeeper,6,540,6.766666,0,0,0,0,170,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,Premier League,2024,49,Chelsea,18959,Robert Sánchez,28,Spain,https://media.api-sports.io/football/players/18959.png,Goalkeeper,32,2880,7.046875,0,0,0,0,1050,2,0,2,0,0,0.0,0.0,0.0,0.0,0.062,0.0,0.062,0.0,0.0
39,Premier League,2024,49,Chelsea,19545,R. James,26,England,https://media.api-sports.io/football/players/19545.png,Defender,19,1063,6.952631,1,1,8,3,743,11,10,13,13,7,0.085,0.085,0.677,0.254,0.931,0.847,1.101,1.101,0.593
39,Premier League,2024,49,Chelsea,2933,B. Chilwell,29,England,https://media.api-sports.io/football/players/2933.png,Defender,12,262,6.9125,1,0,5,3,94,5,7,6,5,2,0.344,0.0,1.718,1.031,1.718,2.405,2.061,1.718,0.687
39,Premier League,2024,49,Chelsea,19145,T. Adarabioyo,28,England,https://media.api-sports.io/football/players/19145.png,Defender,22,1403,6.95,1,1,9,2,1174,2,17,11,5,4,0.064,0.064,0.577,0.128,0.128,1.091,0.706,0.321,0.257
39,Premier League,2024,49,Chelsea,22094,W. Fofana,25,France,https://media.api-sports.io/football/players/22094.png,Defender,15,1176,6.857142,0,0,3,0,781,6,13,14,11,8,0.0,0.0,0.23,0.0,0.459,0.995,1.071,0.842,0.612
39,Premier League,2024,49,Chelsea,161907,M. Gusto,22,France,https://media.api-sports.io/football/players/161907.png,Defender,32,1855,6.840625,0,1,16,5,1211,22,45,25,15,4,0.0,0.049,0.776,0.243,1.067,2.183,1.213,0.728,0.194
39,Premier League,2024,49,Chelsea,47380,Marc Cucurella,27,Spain,https://media.api-sports.io/football/players/47380.png,Defender,36,2990,7.033333,5,1,19,12,1632,19,67,28,13,4,0.151,0.03,0.572,0.361,0.572,2.017,0.843,0.391,0.12
39,Premier League,2024,49,Chelsea,152953,L. Colwill,22,England,https://media.api-sports.io/football/players/152953.png,Defender,35,3150,7.002857,2,1,14,4,2593,13,47,33,11,6,0.057,0.029,0.4,0.114,0.371,1.343,0.943,0.314,0.171
39,Premier League,2024,49,Chelsea,366735,Joshua Kofi Acheampong,19,England,https://media.api-sports.io/football/players/366735.png,Defender,23,181,6.325,0,0,2,0,123,0,2,1,1,1,0.0,0.0,0.994,0.0,0.0,0.994,0.497,0.497,0.497
39,Premier League,2024,49,Chelsea,95,B. Badiashile,24,France,https://media.api-sports.io/football/players/95.png,Defender,22,333,6.92,0,0,0,0,303,0,9,6,1,0,0.0,0.0,0.0,0.0,0.0,2.432,1.622,0.27,0.0
39,Premier League,2024,49,Chelsea,63577,M. Mudryk,24,Ukraine,https://media.api-sports.io/football/players/63577.png,Midfielder,12,158,6.657142,0,0,1,1,35,2,2,0,8,3,0.0,0.0,0.57,0.57,1.139,1.139,0.0,4.557,1.709
39,Premier League,2024,49,Chelsea,5996,E. Fernández,24,Argentina,https://media.api-sports.io/football/players/5996.png,Midfielder,36,2948,7.322222,6,7,39,20,1778,80,65,13,47,26,0.183,0.214,1.191,0.611,2.442,1.984,0.397,1.435,0.794
39,Premier League,2024,49,Chelsea,336671,Renato Veiga,22,Portugal,https://media.api-sports.io/football/players/336671.png,Midfielder,7,176,6.585714,0,0,3,1,132,0,9,1,5,3,0.0,0.0,1.534,0.511,0.0,4.602,0.511,2.557,1.534
39,Premier League,2024,49,Chelsea,152982,C. Palmer,23,England,https://media.api-sports.io/football/players/152982.png,Midfielder,37,3199,7.656756,15,8,86,51,1311,91,34,11,98,51,0.422,0.225,2.42,1.435,2.56,0.957,0.309,2.757,1.435
39,Premier League,2024,49,Chelsea,282125,R. Lavia,21,Belgium,https://media.api-sports.io/football/players/282125.png,Midfielder,16,803,6.6125,0,1,0,0,422,7,22,16,16,10,0.0,0.112,0.0,0.0,0.785,2.466,1.793,1.793,1.121
39,Premier League,2024,49,Chelsea,116117,M. Caicedo,24,Ecuador,https://media.api-sports.io/football/players/116117.png,Midfielder,38,3356,7.236842,1,2,11,3,2153,30,114,48,51,29,0.027,0.054,0.295,0.08,0.805,3.057,1.287,1.368,0.778
39,Premier League,2024,49,Chelsea,1864,Pedro Neto,25,Portugal,https://media.api-sports.io/football/players/1864.png,Attacker,35,2267,7.014285,4,6,33,17,730,47,22,9,79,33,0.159,0.238,1.31,0.675,1.866,0.873,0.357,3.136,1.31
39,Premier League,2024,49,Chelsea,392270,Marc Guiu,19,Spain,https://media.api-sports.io/football/players/392270.png,Attacker,3,71,6.466666,0,0,0,0,16,1,1,0,1,0,0.0,0.0,0.0,0.0,1.268,1.268,0.0,1.268,0.0
39,Premier League,2024,49,Chelsea,334037,Tyrique George,19,England,https://media.api-sports.io/football/players/334037.png,Attacker,8,177,6.757142,1,1,2,1,49,6,2,2,5,3,0.508,0.508,1.017,0.508,3.051,1.017,1.017,2.542,1.525
39,Premier League,2024,49,Chelsea,269,C. Nkunku,28,France,https://media.api-sports.io/football/players/269.png,Attacker,27,912,6.825925,3,2,20,12,330,14,12,7,24,10,0.296,0.197,1.974,1.184,1.382,1.184,0.691,2.368,0.987
39,Premier League,2024,49,Chelsea,10329,João Pedro,24,Brazil,https://media.api-sports.io/football/players/10329.png,Attacker,27,1953,7.17037,10,6,33,20,626,30,16,9,76,29,0.461,0.276,1.521,0.922,1.382,0.737,0.415,3.502,1.336
39,Premier League,2024,49,Chelsea,284324,A. Garnacho,21,Argentina,https://media.api-sports.io/football/players/284324.png,Attacker,36,2195,6.797222,6,2,55,30,750,37,30,13,81,26,0.246,0.082,2.255,1.23,1.517,1.23,0.533,3.321,1.066
39,Premier League,2024,49,Chelsea,283058,N. Jackson,24,Senegal,https://media.api-sports.io/football/players/283058.png,Attacker,31,2238,6.926666,10,5,64,35,390,28,22,3,51,18,0.402,0.201,2.574,1.408,1.126,0.885,0.121,2.051,0.724
39,Premier League,2024,49,Chelsea,148099,K. Dewsbury-Hall,27,England,https://media.api-sports.io/football/players/148099.png,Midfielder,13,256,6.7,0,1,0,0,149,3,8,2,4,2,0.0,0.352,0.0,0.0,1.055,2.812,0.703,1.406,0.703
39,Premier League,2024,49,Chelsea,18,J. Sancho,25,England,https://media.api-sports.io/football/players/18.png,Attacker,31,1764,6.964516,3,4,12,8,768,38,13,2,86,45,0.153,0.204,0.612,0.408,1.939,0.663,0.102,4.388,2.296
39,Premier League,2024,50,Manchester City,25004,S. Ortega,33,Germany,https://media.api-sports.io/football/players/25004.png,Goalkeeper,38,1099,6.846153,0,0,0,0,402,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,Premier League,2024,50,Manchester City,626,J. Stones,31,England,https://media.api-sports.io/football/players/626.png,Defender,15,545,6.87,2,0,2,2,402,2,6,4,2,2,0.33,0.0,0.33,0.33,0.33,0.991,0.661,0.33,0.33
39,Premier League,2024,50,Manchester City,360114,A. Khusanov,21,Uzbekistan,https://media.api-sports.io/football/players/360114.png,Defender,11,504,6.733333,0,0,0,0,391,2,5,3,2,0,0.0,0.0,0.0,0.0,0.357,0.893,0.536,0.357,0.0
39,Premier League,2024,50,Manchester City,21138,R. Aït-Nouri,24,Algeria,https://media.api-sports.io/football/players/21138.png,Defender,37,3128,7.008108,4,7,21,13,1377,47,89,27,119,63,0.115,0.201,0.604,0.374,1.352,2.561,0.777,3.424,1.813
39,Premier League,2024,50,Manchester City,18861,N. Aké,30,Netherlands,https://media.api-sports.io/football/players/18861.png,Defender,19,688,6.83,0,0,2,0,532,1,9,3,1,1,0.0,0.0,0.262,0.0,0.131,1.177,0.392,0.131,0.131
39,Premier League,2024,50,Manchester City,5,M. Akanji,30,Switzerland,https://media.api-sports.io/football/players/5.png,Defender,28,2020,7.0,0,0,10,2,1721,9,19,9,2,2,0.0,0.0,0.446,0.089,0.401,0.847,0.401,0.089,0.089
39,Premier League,2024,50,Manchester City,129033,J. Gvardiol,23,Croatia,https://media.api-sports.io/football/players/129033.png,Defender,38,3279,7.356756,5,0,30,12,2524,26,59,44,39,25,0.137,0.0,0.823,0.329,0.714,1.619,1.208,1.07,0.686
39,Premier League,2024,50,Manchester City,284230,R. Lewis,21,England,https://media.api-sports.io/football/players/284230.png,Defender,36,1897,6.911111,1,2,8,2,1201,7,30,13,20,9,0.047,0.095,0.38,0.095,0.332,1.423,0.617,0.949,0.427
39,Premier League,2024,50,Manchester City,567,Rúben Dias,28,Portugal,https://media.api-sports.io/football/players/567.png,Defender,27,2273,7.155555,0,0,16,7,2294,5,17,20,3,2,0.0,0.0,0.634,0.277,0.198,0.673,0.792,0.119,0.079
39,Premier League,2024,50,Manchester City,41621,Matheus Nunes,27,Portugal,https://media.api-sports.io/football/players/41621.png,Midfielder,35,1682,7.204761,1,6,7,4,1074,23,35,15,32,18,0.054,0.321,0.375,0.214,1.231,1.873,0.803,1.712,0.963
39,Premier League,2024,50,Manchester City,161933,Nico González,23,Spain,https://media.api-sports.io/football/players/161933.png,Midfielder,14,763,6.94,1,0,7,2,621,1,16,8,4,1,0.118,0.0,0.826,0.236,0.118,1.887,0.944,0.472,0.118
39,Premier League,2024,50,Manchester City,278133,Oscar Bobb,22,Norway,https://media.api-sports.io/football/players/278133.png,Midfielder,3,13,6.75,0,0,0,0,15,1,0,0,2,2,0.0,0.0,0.0,0.0,6.923,0.0,0.0,13.846,13.846
39,Premier League,2024,50,Manchester City,307123,N. O&apos;Reilly,20,England,https://media.api-sports.io/football/players/307123.png,Midfielder,9,527,6.955555,2,0,6,3,306,4,9,4,15,9,0.342,0.0,1.025,0.512,0.683,1.537,0.683,2.562,1.537
39,Premier League,2024,50,Manchester City,636,Bernardo Silva,31,Portugal,https://media.api-sports.io/football/players/636.png,Midfielder,38,2671,7.233333,4,4,21,12,1665,53,55,23,53,27,0.135,0.135,0.708,0.404,1.786,1.853,0.775,1.786,0.91
39,Premier League,2024,50,Manchester City,414385,C. Echeverri,19,Argentina,https://media.api-sports.io/football/players/414385.png,Midfielder,1,11,6.2,0,0,0,0,3,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,8.182,0.0,0.0,0.0
39,Premier League,2024,50,Manchester City,158697,J. McAtee,23,England,https://media.api-sports.io/football/players/158697.png,Midfielder,15,340,6.66923,3,0,12,4,117,3,4,2,6,2,0.794,0.0,3.176,1.059,0.794,1.059,0.529,1.588,0.529
39,Premier League,2024,50,Manchester City,2291,M. Kovačić,31,Croatia,https://media.api-sports.io/football/players/2291.png,Midfielder,33,2207,7.316129,6,2,26,12,1875,33,69,23,33,22,0.245,0.082,1.06,0.489,1.346,2.814,0.938,1.346,0.897
39,Premier League,2024,50,Manchester City,631,P. Foden,25,England,https://media.api-sports.io/football/players/631.png,Midfielder,33,1786,7.239285,7,2,36,16,852,43,13,9,37,14,0.353,0.101,1.814,0.806,2.167,0.655,0.454,1.865,0.705
39,Premier League,2024,50,Manchester City,44,Rodri,29,Spain,https://media.api-sports.io/football/players/44.png,Midfielder,5,80,6.833333,0,0,0,0,68,1,2,1,0,0,0.0,0.0,0.0,0.0,1.125,2.25,1.125,0.0,0.0
39,Premier League,2024,50,Manchester City,266657,Sávio,21,Brazil,https://media.api-sports.io/football/players/266657.png,Attacker,36,1770,7.333333,1,8,37,21,763,46,23,6,92,52,0.051,0.407,1.881,1.068,2.339,1.169,0.305,4.678,2.644
39,Premier League,2024,50,Manchester City,1422,J. Doku,23,Belgium,https://media.api-sports.io/football/players/1422.png,Attacker,33,1532,7.321428,3,6,16,9,699,32,31,3,166,105,0.176,0.352,0.94,0.529,1.88,1.821,0.176,9.752,6.168
39,Premier League,2024,50,Manchester City,1100,E. Haaland,25,Norway,https://media.api-sports.io/football/players/1100.png,Attacker,32,2741,7.254838,22,3,92,60,372,29,12,5,33,13,0.722,0.099,3.021,1.97,0.952,0.394,0.164,1.084,0.427
39,Premier League,2024,50,Manchester City,81573,Omar Marmoush,26,Egypt,https://media.api-sports.io/football/players/81573.png,Attacker,16,1190,7.30625,7,0,34,17,286,15,13,6,40,19,0.529,0.0,2.571,1.286,1.134,0.983,0.454,3.025,1.437
39,Premier League,2024,50,Manchester City,19187,J. Grealish,30,England,https://media.api-sports.io/football/players/19187.png,Midfielder,32,735,7.0,1,1,9,5,411,24,9,2,22,13,0.122,0.122,1.102,0.612,2.939,1.102,0.245,2.694,1.592
39,Premier League,2024,50,Manchester City,627,K. Walker,35,England,https://media.api-sports.io/football/players/627.png,Defender,17,973,6.713333,0,0,3,2,731,7,17,3,5,3,0.0,0.0,0.277,0.185,0.647,1.572,0.277,0.462,0.277
39,Premier League,2024,50,Manchester City,284409,D. Mubama,21,England,https://media.api-sports.io/football/players/284409.png,Attacker,1,27,6.2,0,0,0,0,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,Premier League,2024,50,Manchester City,414359,Vitor Nunes,19,Brazil,https://media.api-sports.io/football/players/414359.png,Defender,1,0,,0,0,0,0,2,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,Premier League,2024,50,Manchester City,404656,Jahmai Simpson-Pusey,20,England,https://media.api-sports.io/football/players/404656.png,Defender,2,95,6.2,0,0,0,0,114,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.947,0.0,0.0,0.0
39,Premier League,2024,50,Manchester City,629,K. De Bruyne,34,Belgium,https://media.api-sports.io/football/players/629.png,Midfielder,33,1715,7.321428,4,7,40,18,1018,58,16,7,28,12,0.21,0.367,2.099,0.945,3.044,0.84,0.367,1.469,0.63
39,Premier League,2024,51,Brighton,10329,João Pedro,24,Brazil,https://media.api-sports.io/football/players/10329.png,Attacker,27,1955,7.17037,10,6,33,20,626,30,16,9,76,29,0.46,0.276,1.519,0.921,1.381,0.737,0.414,3.499,1.335
39,Premier League,2024,51,Brighton,301771,S. Adingra,23,Côte d'Ivoire,https://media.api-sports.io/football/players/301771.png,Attacker,29,1090,6.664285,2,2,19,8,332,16,23,8,48,21,0.165,0.165,1.569,0.661,1.321,1.899,0.661,3.963,1.734
39,Premier League,2024,51,Brighton,18960,J. Steele,35,England,https://media.api-sports.io/football/players/18960.png,Goalkeeper,26,180,7.25,0,0,0,0,105,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,Premier League,2024,51,Brighton,129058,B. Verbruggen,23,Netherlands,https://media.api-sports.io/football/players/129058.png,Goalkeeper,36,3240,6.875,0,1,0,0,1187,1,0,0,2,2,0.0,0.028,0.0,0.0,0.028,0.0,0.0,0.056,0.056
39,Premier League,2024,51,Brighton,138815,T. Lamptey,25,Ghana,https://media.api-sports.io/football/players/138815.png,Defender,15,861,6.58,2,2,6,2,324,5,17,7,28,10,0.209,0.209,0.627,0.209,0.523,1.777,0.732,2.927,1.045
39,Premier League,2024,51,Brighton,19265,A. Webster,30,England,https://media.api-sports.io/football/players/19265.png,Defender,21,888,6.96923,0,0,3,1,721,3,10,20,3,1,0.0,0.0,0.304,0.101,0.304,1.014,2.027,0.304,0.101
39,Premier League,2024,51,Brighton,7600,Igor,27,Brazil,https://media.api-sports.io/football/players/7600.png,Defender,23,967,6.7,0,0,1,0,713,2,5,4,6,5,0.0,0.0,0.093,0.0,0.186,0.465,0.372,0.558,0.465
39,Premier League,2024,51,Brighton,18963,L. Dunk,34,England,https://media.api-sports.io/football/players/18963.png,Defender,25,2083,6.828,0,0,9,3,1934,6,17,13,1,0,0.0,0.0,0.389,0.13,0.259,0.735,0.562,0.043,0.0
39,Premier League,2024,51,Brighton,38695,J. van Hecke,25,Netherlands,https://media.api-sports.io/football/players/38695.png,Defender,34,2961,7.085294,1,1,13,5,2265,16,45,24,9,5,0.03,0.03,0.395,0.152,0.486,1.368,0.729,0.274,0.152
39,Premier League,2024,51,Brighton,537,J. Veltman,33,Netherlands,https://media.api-sports.io/football/players/537.png,Defender,24,1699,6.880952,0,0,4,1,774,6,43,19,9,4,0.0,0.0,0.212,0.053,0.318,2.278,1.006,0.477,0.212
39,Premier League,2024,51,Brighton,106835,K. Mitoma,28,Japan,https://media.api-sports.io/football/players/106835.png,Midfielder,36,2610,6.983333,10,4,45,27,890,37,45,14,126,52,0.345,0.138,1.552,0.931,1.276,1.552,0.483,4.345,1.793
39,Premier League,2024,51,Brighton,202086,J. Sarmiento,23,Ecuador,https://media.api-sports.io/football/players/202086.png,Midfielder,1,8,6.2,0,0,0,0,6,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,Premier League,2024,51,Brighton,278370,D. Gómez,22,Paraguay,https://media.api-sports.io/football/players/278370.png,Midfielder,17,512,6.828571,1,0,7,3,289,9,21,8,12,6,0.176,0.0,1.23,0.527,1.582,3.691,1.406,2.109,1.055
39,Premier League,2024,51,Brighton,265820,Y. Ayari,22,Sweden,https://media.api-sports.io/football/players/265820.png,Midfielder,34,1969,6.902941,2,1,22,8,900,30,59,20,36,18,0.091,0.046,1.006,0.366,1.371,2.697,0.914,1.646,0.823
39,Premier League,2024,51,Brighton,305730,J. Hinshelwood,20,England,https://media.api-sports.io/football/players/305730.png,Midfielder,26,1854,6.9,5,2,14,10,943,17,27,16,10,2,0.243,0.097,0.68,0.485,0.825,1.311,0.777,0.485,0.097
39,Premier League,2024,51,Brighton,392610,H. Howell,17,England,https://media.api-sports.io/football/players/392610.png,Midfielder,5,14,6.7,0,0,0,0,9,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,6.429,0.0,0.0,0.0
39,Premier League,2024,51,Brighton,19030,M. O&apos;Riley,25,Denmark,https://media.api-sports.io/football/players/19030.png,Midfielder,21,938,6.885714,2,2,15,7,360,21,16,13,12,8,0.192,0.192,1.439,0.672,2.015,1.535,1.247,1.151,0.768
39,Premier League,2024,51,Brighton,296,J. Milner,39,England,https://media.api-sports.io/football/players/296.png,Midfielder,4,173,6.933333,0,0,2,1,66,4,5,2,1,1,0.0,0.0,1.04,0.52,2.081,2.601,1.04,0.52,0.52
39,Premier League,2024,51,Brighton,328225,B. Gruda,21,Germany,https://media.api-sports.io/football/players/328225.png,Midfielder,28,698,6.845,1,4,10,5,212,23,16,2,25,13,0.129,0.516,1.289,0.645,2.966,2.063,0.258,3.223,1.676
39,Premier League,2024,51,Brighton,18973,S. March,31,England,https://media.api-sports.io/football/players/18973.png,Midfielder,13,168,6.628571,0,0,1,0,69,3,6,2,4,1,0.0,0.0,0.536,0.0,1.607,3.214,1.071,2.143,0.536
39,Premier League,2024,51,Brighton,356041,C. Baleba,21,Cameroon,https://media.api-sports.io/football/players/356041.png,Midfielder,36,2670,6.982352,3,1,26,11,1300,22,79,46,53,33,0.101,0.034,0.876,0.371,0.742,2.663,1.551,1.787,1.112
39,Premier League,2024,51,Brighton,70747,J. Enciso,21,Paraguay,https://media.api-sports.io/football/players/70747.png,Midfielder,12,286,6.827272,0,0,17,11,130,5,0,0,18,10,0.0,0.0,5.35,3.462,1.573,0.0,0.0,5.664,3.147
39,Premier League,2024,51,Brighton,92993,M. Wieffer,26,Netherlands,https://media.api-sports.io/football/players/92993.png,Midfielder,28,1045,6.85,1,3,8,4,647,15,58,17,14,7,0.086,0.258,0.689,0.344,1.292,4.995,1.464,1.206,0.603
39,Premier League,2024,51,Brighton,383685,Y. Minteh,21,Gambia,https://media.api-sports.io/football/players/383685.png,Attacker,33,1855,6.953125,6,4,27,16,444,29,48,11,90,46,0.291,0.194,1.31,0.776,1.407,2.329,0.534,4.367,2.232
39,Premier League,2024,51,Brighton,90590,G. Rutter,23,France,https://media.api-sports.io/football/players/90590.png,Attacker,28,1672,6.807142,5,3,30,12,344,19,39,10,61,27,0.269,0.161,1.615,0.646,1.023,2.099,0.538,3.283,1.453
39,Premier League,2024,51,Brighton,1469,D. Welbeck,35,England,https://media.api-sports.io/football/players/1469.png,Attacker,30,2122,6.986666,10,4,42,24,485,23,26,5,34,13,0.424,0.17,1.781,1.018,0.975,1.103,0.212,1.442,0.551
39,Premier League,2024,51,Brighton,129643,E. Ferguson,21,Republic of Ireland,https://media.api-sports.io/football/players/129643.png,Attacker,15,261,6.584615,1,0,5,2,57,3,4,0,2,1,0.345,0.0,1.724,0.69,1.034,1.379,0.0,0.69,0.345
39,Premier League,2024,51,Brighton,130423,B. Gilmour,24,Scotland,https://media.api-sports.io/football/players/130423.png,Midfielder,2,97,7.0,0,0,0,0,66,0,3,0,2,1,0.0,0.0,0.0,0.0,0.0,2.784,0.0,1.856,0.928
39,Premier League,2024,51,Brighton,161663,E. Cashin,24,Republic of Ireland,https://media.api-sports.io/football/players/161663.png,Defender,11,19,6.3,0,0,0,0,27,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.737,0.0
39,Premier League,2024,51,Brighton,40911,J. Moder,26,Poland,https://media.api-sports.io/football/players/40911.png,Midfielder,4,7,6.633333,0,0,0,0,21,3,1,0,0,0,0.0,0.0,0.0,0.0,38.571,12.857,0.0,0.0,0.0
39,Premier League,2024,52,Crystal Palace,2933,B. Chilwell,29,England,https://media.api-sports.io/football/players/2933.png,Defender,8,253,6.9125,1,0,5,3,94,5,7,6,5,2,0.356,0.0,1.779,1.067,1.779,2.49,2.134,1.779,0.711
39,Premier League,2024,52,Crystal Palace,19586,E. Eze,27,England,https://media.api-sports.io/football/players/19586.png,Midfielder,34,2603,7.297058,8,8,61,29,912,59,39,11,129,67,0.277,0.277,2.109,1.003,2.04,1.348,0.38,4.46,2.317
39,Premier League,2024,52,Crystal Palace,19088,D. Henderson,28,England,https://media.api-sports.io/football/players/19088.png,Goalkeeper,38,3420,6.944736,0,0,1,0,1101,3,2,0,0,0,0.0,0.0,0.026,0.0,0.079,0.053,0.0,0.0,0.0
39,Premier League,2024,52,Crystal Palace,182201,T. Mitchell,26,England,https://media.api-sports.io/football/players/182201.png,Defender,38,3102,6.916216,0,5,9,3,1023,41,90,19,33,16,0.0,0.145,0.261,0.087,1.19,2.611,0.551,0.957,0.464
39,Premier League,2024,52,Crystal Palace,20995,M. Lacroix,25,France,https://media.api-sports.io/football/players/20995.png,Defender,35,3118,7.022857,1,1,25,6,1463,8,68,54,12,8,0.029,0.029,0.722,0.173,0.231,1.963,1.559,0.346,0.231
39,Premier League,2024,52,Crystal Palace,278898,C. Riad,22,Morocco,https://media.api-sports.io/football/players/278898.png,Defender,6,90,6.7,0,0,0,0,82,0,5,2,0,0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0
39,Premier League,2024,52,Crystal Palace,67971,M. Guéhi,25,England,https://media.api-sports.io/football/players/67971.png,Defender,34,3060,7.091176,3,2,9,7,1731,16,62,28,14,12,0.088,0.059,0.265,0.206,0.471,1.824,0.824,0.412,0.353
39,Premier League,2024,52,Crystal Palace,126949,C. Richards,25,USA,https://media.api-sports.io/football/players/126949.png,Defender,29,1925,6.847826,1,0,9,6,835,2,47,18,6,1,0.047,0.0,0.421,0.281,0.094,2.197,0.842,0.281,0.047
39,Premier League,2024,52,Crystal Palace,13736,D. Muñoz,29,Colombia,https://media.api-sports.io/football/players/13736.png,Defender,37,3233,7.086486,4,5,31,18,1135,47,123,44,54,21,0.111,0.139,0.863,0.501,1.308,3.424,1.225,1.503,0.585
39,Premier League,2024,52,Crystal Palace,380679,C. Kporha,19,England,https://media.api-sports.io/football/players/380679.png,Defender,27,19,6.5,0,0,0,0,4,0,2,0,0,0,0.0,0.0,0.0,0.0,0.0,9.474,0.0,0.0,0.0
39,Premier League,2024,52,Crystal Palace,18862,N. Clyne,34,England,https://media.api-sports.io/football/players/18862.png,Defender,13,479,6.536363,0,0,2,0,202,3,12,3,1,0,0.0,0.0,0.376,0.0,0.564,2.255,0.564,0.188,0.0
39,Premier League,2024,52,Crystal Palace,288102,A. Wharton,21,England,https://media.api-sports.io/football/players/288102.png,Midfielder,21,1336,6.965,0,2,10,5,677,26,34,20,10,2,0.0,0.135,0.674,0.337,1.751,2.29,1.347,0.674,0.135
39,Premier League,2024,52,Crystal Palace,3339,C. Doucouré,25,Mali,https://media.api-sports.io/football/players/3339.png,Midfielder,17,462,6.630769,0,0,2,0,203,1,16,11,4,2,0.0,0.0,0.39,0.0,0.195,3.117,2.143,0.779,0.39
39,Premier League,2024,52,Crystal Palace,286458,J. Devenny,22,Scotland,https://media.api-sports.io/football/players/286458.png,Midfielder,23,493,6.629411,1,1,7,6,186,7,17,0,4,2,0.183,0.183,1.278,1.095,1.278,3.103,0.0,0.73,0.365
39,Premier League,2024,52,Crystal Palace,2601,D. Kamada,29,Japan,https://media.api-sports.io/football/players/2601.png,Midfielder,35,1593,6.75,0,0,11,4,716,20,47,18,16,7,0.0,0.0,0.621,0.226,1.13,2.655,1.017,0.904,0.395
39,Premier League,2024,52,Crystal Palace,2490,J. Lerma,31,Colombia,https://media.api-sports.io/football/players/2490.png,Midfielder,34,2290,6.827272,0,1,19,8,1052,10,35,42,10,6,0.0,0.039,0.747,0.314,0.393,1.376,1.651,0.393,0.236
39,Premier League,2024,52,Crystal Palace,402640,R. Esse,20,England,https://media.api-sports.io/football/players/402640.png,Midfielder,15,146,6.8,1,1,1,1,42,3,9,1,6,2,0.616,0.616,0.616,0.616,1.849,5.548,0.616,3.699,1.233
39,Premier League,2024,52,Crystal Palace,367634,A. Agbinone,20,England,https://media.api-sports.io/football/players/367634.png,Midfielder,2,4,6.7,0,0,1,0,2,1,2,0,1,0,0.0,0.0,22.5,0.0,22.5,45.0,0.0,22.5,0.0
39,Premier League,2024,52,Crystal Palace,311157,Matheus França,21,Brazil,https://media.api-sports.io/football/players/311157.png,Attacker,11,52,7.033333,1,0,6,3,14,0,2,1,0,0,1.731,0.0,10.385,5.192,0.0,3.462,1.731,0.0,0.0
39,Premier League,2024,52,Crystal Palace,1135,O. Édouard,27,France,https://media.api-sports.io/football/players/1135.png,Attacker,2,115,6.7,0,0,3,1,27,1,1,0,1,0,0.0,0.0,2.348,0.783,0.783,0.783,0.0,0.783,0.0
39,Premier League,2024,52,Crystal Palace,25927,J. Mateta,28,France,https://media.api-sports.io/football/players/25927.png,Attacker,37,2658,6.927027,14,2,53,33,422,29,18,2,41,19,0.474,0.068,1.795,1.117,0.982,0.609,0.068,1.388,0.643
39,Premier League,2024,52,Crystal Palace,1468,E. Nketiah,26,England,https://media.api-sports.io/football/players/1468.png,Attacker,2,0,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
